time,option_idx,nu,mid_price,trade_dir,trade_price,z_i,vega_i,qty_actual,S_spot
1780497884.79,16,0.0225,1.3514969952063938,1,1.0712492924200836,8614258.665513504,0.553724,0.01,1872.58
1780671673.379,4,0.0225,2.586425572343429,-1,1.6020677354238537,411160.5417451298,0.909136,0.02,1872.58
1780671673.379,4,0.0225,2.9827947442449556,-1,1.6020677354238537,411160.5417451298,0.909136,0.28,1872.58
1780671762.063,16,0.0225,1.2100180340093563,-1,0.5874248363220798,8614258.665513504,0.553724,0.68,1872.58
1780672525.461,16,0.0225,1.101821960803638,-1,0.6237383716583537,8614258.665513504,0.553724,6.0,1872.58
1780676466.479,16,0.0225,1.0132435228877374,1,0.620534236187506,8614258.665513504,0.553724,6.21,1872.58
1780684857.604,4,0.0225,2.316328613172591,-1,1.5465293872624937,411160.5417451298,0.909136,0.17,1872.58
1780693467.659,16,0.0225,0.9450506643712118,1,0.6418951393264908,8614258.665513504,0.553724,0.25,1872.58
1780715820.226,16,0.0225,0.8838039708793175,-1,0.6109218297749629,8614258.665513504,0.553724,0.04,1872.58
1780718850.21,4,0.0225,2.118484836342751,-1,1.4952632197289302,411160.5417451298,0.909136,0.01,1872.58
1780718856.579,4,0.0225,1.9754839879862078,-1,1.489922993944184,411160.5417451298,0.909136,0.01,1872.58
1780719117.395,0,0.0225,2.504245479498873,-1,1.7131444317465743,243156.3641315184,0.412252,0.01,1872.58
1780719974.374,4,0.0225,1.8651955225198804,-1,1.4685620908051993,411160.5417451298,0.909136,1.0,1872.58
1780720058.901,4,0.0225,1.7771688860829384,-1,1.4461331425092654,411160.5417451298,0.909136,0.22,1872.58
1780742953.603,0,0.0225,2.1776411736588552,-1,1.6917835286075895,243156.3641315184,0.412252,0.5,1872.58
1780881481.737,16,0.0225,0.8649402614076701,-1,0.7807410097298914,8614258.665513504,0.553724,0.02,1872.58
1781105710.477,4,0.0225,1.7625621725815335,1,1.7056681156479294,411160.5417451298,0.909136,0.3,1872.58
1781105987.923,16,0.0225,0.8239703064985205,1,0.6408270941695415,8614258.665513504,0.553724,0.13,1872.58
1781529559.305,16,0.0225,0.8416276477158467,1,0.9206549252902413,8614258.665513504,0.553724,0.04,1872.58
1781592173.754,8,0.0225,1.6287688643475846,1,1.6287688643475846,854931.759346969,1.24739,0.01,1872.58
1781592176.113,8,0.0225,1.6287688643475846,1,1.6287688643475846,854931.759346969,1.24739,0.01,1872.58
1781857895.839,0,0.0225,2.8917494241232804,-1,1.6875113479797925,243156.3641315184,0.412252,0.09,1872.58
1781857952.799,4,0.0225,1.7838440446795696,-1,1.8690790246611626,411160.5417451298,0.909136,0.05,1872.58
1781878994.337,4,0.0225,1.8005730503615096,-1,1.8690790246611626,411160.5417451298,0.909136,0.74,1872.58
1781879261.25,4,0.0225,1.8068014295073827,1,1.8327654893248886,411160.5417451298,0.909136,0.74,1872.58
1782028997.358,8,0.0225,1.6287688643475846,-1,1.6287688643475846,854931.759346969,1.24739,0.18,1872.58
1782086402.271,8,0.0225,1.5517086131708577,-1,1.394866974975702,854931.759346969,1.24739,0.01,1872.58
1782146468.592,16,0.0225,0.8312966180072889,-1,0.7850131903576884,8614258.665513504,0.553724,0.22,1872.58
1782146468.593,16,0.0225,0.8228563882990533,-1,0.7850131903576884,8614258.665513504,0.553724,0.02,1872.58
1782191936.527,8,0.0225,1.5134289923071176,1,1.4183639684285854,854931.759346969,1.24739,0.11,1872.58
1782192246.724,16,0.0225,0.8044739372870764,-1,0.7219985260976833,8614258.665513504,0.553724,0.02,1872.58
1782253777.495,8,0.0225,1.4535064780128815,1,1.2827222334960322,854931.759346969,1.24739,0.19,1872.58
1782299310.347,16,0.0225,0.7732986694282507,-1,0.6333507780708968,8614258.665513504,0.553724,0.29,1872.58
1782299310.348,16,0.0225,0.747812150145891,-1,0.6333507780708968,8614258.665513504,0.553724,0.02,1872.58
1782319865.669,4,0.0225,1.753962002932527,-1,1.530508709908255,411160.5417451298,0.909136,0.01,1872.58
1782319870.237,4,0.0225,0.9975541765905863,-1,0.9975541765905863,411160.5417451298,0.909136,0.05,1872.58
1782336428.683,4,0.0225,1.0157643465165709,-1,1.0306635764560126,411160.5417451298,0.909136,2.65,1872.58
1782347837.036,4,0.0225,1.0316287202523255,-1,1.055228615065845,411160.5417451298,0.909136,1.0,1872.58
1782348944.606,4,0.0225,1.036588847768563,-1,1.0466842538102512,411160.5417451298,0.909136,0.05,1872.58
1782350154.189,4,0.0225,1.0404067844224527,-1,1.0498883892810988,411160.5417451298,0.909136,0.1,1872.58
1782356436.372,4,0.0225,1.0464757915693796,1,1.0637729763214387,411160.5417451298,0.909136,0.02,1872.58
1782360372.355,4,0.0225,1.0460113106384623,-1,1.0445481634963527,411160.5417451298,0.909136,0.02,1872.58
1782385559.47,4,0.0225,1.0558838252694096,-1,1.0894060600882205,411160.5417451298,0.909136,1.0,1872.58
1782388429.928,4,0.0225,1.722149089850341,-1,1.586047058069615,411160.5417451298,0.909136,0.01,1872.58
1782388429.929,4,0.0225,1.696558920427425,-1,1.586047058069615,411160.5417451298,0.909136,0.55,1872.58
1782388429.929,4,0.0225,1.6759083757551132,-1,1.586047058069615,411160.5417451298,0.909136,0.01,1872.58
1782390441.027,4,0.0225,1.657413743825216,-1,1.576434651657072,411160.5417451298,0.909136,0.51,1872.58
1782390441.028,4,0.0225,1.6424192989872348,-1,1.576434651657072,411160.5417451298,0.909136,0.02,1872.58
1782394739.677,8,0.0225,1.3742656508464082,1,1.1246515502675454,854931.759346969,1.24739,1.0,1872.58
1782395737.173,4,0.0225,1.012055855327116,-1,0.8544361255593886,411160.5417451298,0.909136,0.01,1872.58
1782396161.753,4,0.0225,1.5975227114141772,-1,1.3991391556034989,411160.5417451298,0.909136,3.0,1872.58
1782397384.329,8,0.0225,1.2924497417044274,1,1.014642899101774,854931.759346969,1.24739,5.0,1872.58
1782398253.818,0,0.0225,2.4485853360193137,-1,1.1855301242136518,243156.3641315184,0.412252,0.1,1872.58
1782398509.363,0,0.0225,2.0073684012389745,-1,1.6608102190560616,243156.3641315184,0.412252,0.06,1872.58
1782398509.366,0,0.0225,1.9078809726524755,-1,1.6608102190560616,243156.3641315184,0.412252,0.02,1872.58
1782399803.369,8,0.0225,1.225967093882876,-1,0.9868737250210939,854931.759346969,1.24739,0.05,1872.58
1782399803.474,4,0.0225,1.5570799161403928,-1,1.3777782524645141,411160.5417451298,0.909136,0.05,1872.58
1782400371.755,0,0.0225,1.8312247937936739,-1,1.6127481869933462,243156.3641315184,0.412252,0.23,1872.58
1782400371.755,0,0.0225,1.7785807079711595,-1,1.6127481869933462,243156.3641315184,0.412252,0.01,1872.58
1782400371.756,0,0.0225,1.7408530102565811,-1,1.6127481869933462,243156.3641315184,0.412252,0.01,1872.58
1782400412.757,16,0.0225,0.6632760417371523,-1,0.4923688173535977,8614258.665513504,0.553724,0.02,1872.58
1782400412.757,16,0.0225,0.7013060272456327,-1,0.4923688173535977,8614258.665513504,0.553724,0.03,1872.58
1782440012.174,4,0.0225,0.9677293858799357,-1,0.8010338677119269,411160.5417451298,0.909136,0.01,1872.58
1782446242.216,4,0.0225,0.9511306373699813,-1,0.8864774802678658,411160.5417451298,0.909136,1.0,1872.58
1782453781.896,0,0.0225,2.123651289848721,-1,1.100086511657713,243156.3641315184,0.412252,0.1,1872.58
1782464628.227,4,0.0225,0.9362925137008177,-1,0.8768650738553225,411160.5417451298,0.909136,1.0,1872.58
1782483869.615,4,0.0225,1.5280763377916842,1,1.3991391556034989,411160.5417451298,0.909136,1.0,1872.58
1782486689.1,8,0.0225,1.1797823481997454,1,1.0060985378461802,854931.759346969,1.24739,10.0,1872.58
1782486940.795,8,0.0225,1.1434281640376873,1,1.0018263572183832,854931.759346969,1.24739,30.0,1872.58
1782486948.572,8,0.0225,1.1149229887276384,1,1.000758312061434,854931.759346969,1.24739,30.0,1872.58
1782506623.789,0,0.0225,1.9034206118337187,1,1.1556248598190733,243156.3641315184,0.412252,17.33,1872.58
1782506623.91,0,0.0225,1.7407264247596008,1,1.1556248598190733,243156.3641315184,0.412252,1.45,1872.58
1782520245.652,4,0.0225,1.5077699966726572,1,1.4172959232716358,411160.5417451298,0.909136,10.0,1872.58
1782520297.847,4,0.0225,1.4912104430142006,-1,1.4172959232716358,411160.5417451298,0.909136,8.78,1872.58
1782520297.848,4,0.0225,1.4776981867808723,-1,1.4172959232716358,411160.5417451298,0.909136,0.02,1872.58
1782555531.234,4,0.0225,1.4615955928150095,-1,1.3895267491909558,411160.5417451298,0.909136,1.0,1872.58
1782574604.477,8,0.0225,1.099643203527534,-1,1.0370718473977079,854931.759346969,1.24739,10.0,1872.58
1782607802.555,8,0.0225,1.0747257400862316,-1,0.9708530476668554,854931.759346969,1.24739,1.0,1872.58
1782629480.897,4,0.0225,1.4406485473121249,-1,1.3468049429129862,411160.5417451298,0.909136,0.12,1872.58
1782649753.436,4,0.0225,0.9369965755499047,1,0.9398797381153275,411160.5417451298,0.909136,0.01,1872.58
1782663946.782,4,0.0225,0.9338349016611316,-1,0.9206549252902413,411160.5417451298,0.909136,0.1,1872.58
1782687214.497,4,0.0225,0.9186503328963501,-1,0.8544361255593886,411160.5417451298,0.909136,1.0,1872.58
1782693087.848,4,0.0225,1.423535260375513,-1,1.3468049429129862,411160.5417451298,0.909136,0.01,1872.58
1782693091.456,4,0.0225,1.409355655945576,-1,1.345736897756037,411160.5417451298,0.909136,0.01,1872.58
1782693095.089,4,0.0225,1.397181841375377,-1,1.3425327622851895,411160.5417451298,0.909136,0.01,1872.58
1782693098.882,4,0.0225,1.3868404471540536,-1,1.340396671971291,411160.5417451298,0.909136,0.01,1872.58
1782698412.048,0,0.0225,1.6187196317769084,-1,1.15989704044687,243156.3641315184,0.412252,0.58,1872.58
1782698412.053,0,0.0225,1.5249879125414945,-1,1.15989704044687,243156.3641315184,0.412252,0.02,1872.58
1782722598.533,8,0.0225,1.057516021735039,1,0.9847376347071954,854931.759346969,1.24739,2.0,1872.58
1782726502.535,8,0.0225,1.0445369388334294,1,0.9890098153349923,854931.759346969,1.24739,0.02,1872.58
1782726504.78,8,0.0225,1.0340966207918771,1,0.9890098153349923,854931.759346969,1.24739,0.02,1872.58
1782726505.884,8,0.0225,1.0256715787162611,1,0.9890098153349923,854931.759346969,1.24739,0.02,1872.58
1782731873.996,4,0.0225,0.9119478619016903,-1,0.883273344797018,411160.5417451298,0.909136,1.87,1872.58
1782731874.111,4,0.0225,0.9065564232785618,-1,0.883273344797018,411160.5417451298,0.909136,0.13,1872.58
1782731874.587,4,0.0225,0.9022056844344789,-1,0.883273344797018,411160.5417451298,0.909136,1.83,1872.58
1782731874.617,4,0.0225,0.8986856930363329,-1,0.883273344797018,411160.5417451298,0.909136,7.44,1872.58
1782740785.253,8,0.0225,1.0136922697674728,-1,0.9612406412543123,854931.759346969,1.24739,0.1,1872.58
1782759581.181,4,0.0225,0.9436862626583765,1,1.032799666769911,411160.5417451298,0.909136,31.47,1872.58
1782759581.181,4,0.0225,0.9235188262230457,1,1.032799666769911,411160.5417451298,0.909136,10.0,1872.58
1782761702.832,4,0.0225,0.9606768132795644,1,1.0360038022407587,411160.5417451298,0.909136,0.05,1872.58
1782785502.609,4,0.0225,1.3949130180999718,-1,1.431180510311976,411160.5417451298,0.909136,0.03,1872.58
1782787120.329,8,0.0225,1.0051666791887681,-1,0.9676489121960076,854931.759346969,1.24739,0.06,1872.58
1782787174.893,8,0.0225,1.0071125902422653,1,1.0157109442587233,854931.759346969,1.24739,0.01,1872.58
1782787176.176,8,0.0225,1.0086950714244587,1,1.0157109442587233,854931.759346969,1.24739,0.01,1872.58
1782787177.399,8,0.0225,1.009983436864396,1,1.0157109442587233,854931.759346969,1.24739,0.01,1872.58
1782787179.838,8,0.0225,1.0110333040220054,1,1.0157109442587233,854931.759346969,1.24739,0.01,1872.58
1782816529.019,8,0.0225,0.9813937505660745,-1,0.8490958997746425,854931.759346969,1.24739,0.04,1872.58
1782822064.853,4,0.0225,0.943128532602709,-1,0.865116577128881,411160.5417451298,0.909136,0.03,1872.58
1782822336.954,4,0.0225,0.926283654850296,-1,0.851231990088541,411160.5417451298,0.909136,1.0,1872.58
1782822766.538,4,0.0225,0.9117649377776038,-1,0.846959809460744,411160.5417451298,0.909136,2.5,1872.58
1782824334.985,4,0.0225,0.8969892347046913,-1,0.8309391321065055,411160.5417451298,0.909136,5.0,1872.58
1782826603.707,4,0.0225,0.884341455485898,-1,0.8277349966356577,411160.5417451298,0.909136,0.04,1872.58
1782827313.278,16,0.0225,0.6442248132958077,1,0.5585876170844503,8614258.665513504,0.553724,0.03,1872.58
1782830230.499,4,0.0225,0.8814179836655622,-1,0.8683207125997287,411160.5417451298,0.909136,0.06,1872.58
1782830308.919,4,0.0225,0.8770818864667931,1,0.8576402610302364,411160.5417451298,0.909136,0.25,1872.58
1782830311.031,4,0.0225,0.8735384371076628,1,0.8576402610302364,411160.5417451298,0.909136,0.75,1872.58
1782834519.683,0,0.0225,1.4501228832788673,1,1.1502846340343271,243156.3641315184,0.412252,0.1,1872.58
1782841683.022,4,0.0225,0.8727824472937314,-1,0.869388757756678,411160.5417451298,0.909136,2.8,1872.58
1782841683.238,4,0.0225,0.8721644077292511,-1,0.869388757756678,411160.5417451298,0.909136,3.68,1872.58
1782841693.944,4,0.0225,0.8716590717028944,-1,0.869388757756678,411160.5417451298,0.909136,0.79,1872.58
1782841695.081,4,0.0225,0.8712458374756405,-1,0.869388757756678,411160.5417451298,0.909136,1.94,1872.58
1782845630.288,4,0.0225,1.3888781858310957,-1,1.3617575751102757,411160.5417451298,0.909136,0.04,1872.58
1782851783.288,16,0.0225,0.6140681844367125,1,0.4784842303132576,8614258.665513504,0.553724,20.0,1872.58
1782855544.125,4,0.0225,0.8718797013590065,1,0.8747289835414243,411160.5417451298,0.909136,0.21,1872.58
1782855544.194,4,0.0225,0.8723981304832665,1,0.8747289835414243,411160.5417451298,0.909136,4.31,1872.58
1782856424.553,4,0.0225,0.8724335630186978,1,0.8725928932275258,411160.5417451298,0.909136,2.27,1872.58
1782861774.382,4,0.0225,0.8714911222277298,1,0.8672526674427795,411160.5417451298,0.909136,0.3,1872.58
1782863614.63,4,0.0225,0.8713029890760601,1,0.8704568029136271,411160.5417451298,0.909136,1.05,1872.58
1782863622.909,4,0.0225,0.8713433402530532,1,0.8715248480705764,411160.5417451298,0.909136,0.11,1872.58
1782867917.164,4,0.0225,0.8707936247026724,-1,0.8683207125997287,411160.5417451298,0.909136,1.51,1872.58
1782868701.057,4,0.0225,0.8658765586882567,-1,0.8437556739898963,411160.5417451298,0.909136,9.21,1872.58
1782869877.061,4,0.0225,1.3851089485157393,1,1.368165846051971,411160.5417451298,0.909136,2.0,1872.58
1782876768.454,4,0.0225,0.8719535481395352,1,0.8992940221512566,411160.5417451298,0.909136,0.07,1872.58
1782878733.927,16,0.0225,0.5895961544873922,-1,0.47955227547020685,8614258.665513504,0.553724,20.0,1872.58
1782892999.457,4,0.0225,0.8720698097158517,-1,0.8725928932275258,411160.5417451298,0.909136,2.0,1872.58
1782907080.502,8,0.0225,0.9724378664634669,-1,0.9324034220166828,854931.759346969,1.24739,2.0,1872.58
1782914131.884,4,0.0225,0.8820698046714538,-1,0.9270631962319367,411160.5417451298,0.909136,3.0,1872.58
1782919522.078,4,0.0225,0.9092837102543818,1,1.0317316216129617,411160.5417451298,0.909136,0.67,1872.58
1782919522.123,4,0.0225,0.9315487515651266,1,1.0317316216129617,411160.5417451298,0.909136,8.98,1872.58
1782919522.157,4,0.0225,0.9497650135244474,1,1.0317316216129617,411160.5417451298,0.909136,5.57,1872.58
1782919522.191,4,0.0225,0.9646688328987663,1,1.0317316216129617,411160.5417451298,0.909136,0.42,1872.58
1782919522.224,4,0.0225,0.9768626025498294,1,1.0317316216129617,411160.5417451298,0.909136,1.59,1872.58
1782919522.279,4,0.0225,0.9868391461953698,1,1.0317316216129617,411160.5417451298,0.909136,5.63,1872.58
1782919522.307,4,0.0225,0.9950016543444096,1,1.0317316216129617,411160.5417451298,0.909136,8.23,1872.58
1782920461.819,4,0.0225,0.9977960968355251,1,1.010370718473977,411160.5417451298,0.909136,0.2,1872.58
1782932023.447,8,0.0225,0.9875577947000277,-1,1.055228615065845,854931.759346969,1.24739,0.05,1872.58
1782932171.031,4,0.0225,0.995033396583843,1,0.9826015443932969,411160.5417451298,0.909136,0.54,1872.58
1782932171.09,4,0.0225,0.9927730234370851,1,0.9826015443932969,411160.5417451298,0.909136,1.05,1872.58
1782932171.144,4,0.0225,0.9909236392543062,1,0.9826015443932969,411160.5417451298,0.909136,1.24,1872.58
1782932171.205,4,0.0225,0.9894105147929906,1,0.9826015443932969,411160.5417451298,0.909136,1.41,1872.58
1782932171.265,4,0.0225,0.9881725092601498,1,0.9826015443932969,411160.5417451298,0.909136,3.32,1872.58
1782940324.552,8,0.0225,0.9999063941254178,1,1.055228615065845,854931.759346969,1.24739,0.18,1872.58
1782950071.588,4,0.0225,0.9846351106694661,1,0.9687169573529569,411160.5417451298,0.909136,0.54,1872.58
1782950071.611,4,0.0225,0.9817408838942123,1,0.9687169573529569,411160.5417451298,0.909136,0.86,1872.58
1782950071.664,4,0.0225,0.9793728858157569,1,0.9687169573529569,411160.5417451298,0.909136,0.53,1872.58
1782950282.921,4,0.0225,0.9770470550310153,1,0.9665808670390584,411160.5417451298,0.909136,0.3,1872.58
1782950803.188,4,0.0225,0.9726196270771056,1,0.9526962799987184,411160.5417451298,0.909136,0.76,1872.58
1782954524.688,4,0.0225,1.398544328230538,1,1.4589496843926562,411160.5417451298,0.909136,0.4,1872.58
1782967429.931,4,0.0225,0.9831731003302887,1,1.0306635764560126,411160.5417451298,0.909136,0.31,1872.58
1782984499.086,4,0.0225,0.9877297516140562,-1,1.0082346281600787,411160.5417451298,0.909136,0.02,1872.58
1782988262.009,4,0.0225,1.0033035302996673,1,1.073385382733982,411160.5417451298,0.909136,0.01,1872.58
1782992294.222,4,0.0225,1.426243979205517,1,1.5508015678902902,411160.5417451298,0.909136,2.0,1872.58
1782992739.437,4,0.0225,1.0146863715767656,1,1.0659090666353372,411160.5417451298,0.909136,27.97,1872.58
1782994505.862,4,0.0225,1.4582275383128642,1,1.6020677354238537,411160.5417451298,0.909136,0.4,1872.58
1782995396.609,8,0.0225,1.0525707326822902,1,1.158828995289921,854931.759346969,1.24739,0.02,1872.58
1782995396.609,8,0.0225,1.0288874641925203,1,1.158828995289921,854931.759346969,1.24739,9.98,1872.58
1782996833.42,4,0.0225,1.0339033030912086,1,1.1203793696397484,411160.5417451298,0.909136,0.18,1872.58
1782996833.421,4,0.0225,1.0496262395284006,1,1.1203793696397484,411160.5417451298,0.909136,0.02,1872.58
1782998947.028,0,0.0225,1.4619172852270261,1,1.5102158519262194,243156.3641315184,0.412252,0.12,1872.58
1782999122.069,4,0.0225,1.0821036636526713,1,1.2282519304916213,411160.5417451298,0.909136,0.01,1872.58
1782999417.437,0,0.0225,1.4869662801287171,1,1.5913872838543615,243156.3641315184,0.412252,0.12,1872.58
1782999972.47,8,0.0225,1.0943052245233613,1,1.281654188339083,854931.759346969,1.24739,4.98,1872.58
1782999972.471,8,0.0225,1.1284241593105029,1,1.281654188339083,854931.759346969,1.24739,0.02,1872.58
1783003268.375,8,0.0225,1.1541823478583726,-1,1.2699056916126414,854931.759346969,1.24739,0.01,1872.58
1783008107.413,4,0.0225,1.1092586635181783,1,1.231456065962469,411160.5417451298,0.909136,0.05,1872.58
1783060164.667,16,0.0225,0.59930398689283,-1,0.64296318448344,8614258.665513504,0.553724,1.0,1872.58
1783066041.088,12,0.0225,0.9452199639000737,1,0.9452199639000737,2314214.833191395,1.054,0.1,1872.58
1783070245.351,12,0.0225,0.9381708658642086,-1,0.9324034220166828,2314214.833191395,1.054,0.15,1872.58
1783074141.11,8,0.0225,1.185743576941498,-1,1.3275801300879002,854931.759346969,1.24739,5.0,1872.58
1783113020.017,8,0.0225,1.2265209948301685,1,1.4098196071729914,854931.759346969,1.24739,5.0,1872.58
1783114253.361,4,0.0225,1.5368429889926172,1,1.8904399278001474,411160.5417451298,0.909136,3.0,1872.58
1783151938.799,4,0.0225,1.1745865940850924,-1,1.4685620908051993,411160.5417451298,0.909136,0.01,1872.58
1783151963.066,0,0.0225,1.5498303094479722,-1,1.8156767668137008,243156.3641315184,0.412252,0.01,1872.58
1783159056.669,4,0.0225,1.6029026256842827,1,1.9000523342126907,411160.5417451298,0.909136,1.0,1872.58
1783167966.291,8,0.0225,1.2548196979114097,-1,1.3820504330923111,854931.759346969,1.24739,0.1,1872.58
1783178144.657,8,0.0225,1.2892361020032328,-1,1.4439970521953667,854931.759346969,1.24739,5.0,1872.58
1783187462.601,8,0.0225,1.3325424061310944,1,1.5273045744374072,854931.759346969,1.24739,5.0,1872.58
1783204447.273,8,0.0225,1.3541748521637165,-1,1.4514733682940115,854931.759346969,1.24739,10.0,1872.58
1783214216.303,8,0.0225,1.3701229895866411,-1,1.4418609618814684,854931.759346969,1.24739,0.01,1872.58
