time,option_idx,nu,mid_price,trade_dir,trade_price,z_i,vega_i,qty_actual,S_spot
1785407301.371,12,0.0225,0.07432610993657505,-1,0.07432610993657505,2314214.833191395,1.054,1.98,605.44
1785407606.235,12,0.0225,0.07977669133192389,-1,0.08423625792811838,2314214.833191395,1.054,0.01,605.44
1785418899.145,12,0.0225,0.08422528323488303,-1,0.09084302325581395,2314214.833191395,1.054,10.0,605.44
1785419486.417,12,0.0225,0.08803800983296003,-1,0.09579809725158561,2314214.833191395,1.054,0.11,605.44
1785419734.431,8,0.0225,0.2791358350951374,-1,0.2791358350951374,854931.759346969,1.24739,0.09,605.44
1785419910.563,12,0.0225,0.08979156421631329,-1,0.09414640591966174,2314214.833191395,1.054,10.0,605.44
1785434913.765,12,0.0225,0.09692868510934528,-1,0.11727008456659618,2314214.833191395,1.054,10.0,605.44
1785454362.512,8,0.0225,0.3245573467230443,1,0.3617204016913319,854931.759346969,1.24739,0.5,605.44
1785471710.744,8,0.0225,0.3242253622526743,1,0.3237315010570825,854931.759346969,1.24739,0.22,605.44
1785475581.586,12,0.0225,0.09665625885243173,-1,0.09579809725158561,2314214.833191395,1.054,0.48,605.44
1785481646.413,8,0.0225,0.32569513310342657,-1,0.3286865750528541,854931.759346969,1.24739,0.1,605.44
1785482563.943,8,0.0225,0.495507399577167,1,0.495507399577167,854931.759346969,1.24739,0.01,605.44
1785485840.711,12,0.0225,0.0972125584284515,-1,0.0991014799154334,2314214.833191395,1.054,2.81,605.44
1785485840.711,12,0.0225,0.09726417140849672,-1,0.09744978858350951,2314214.833191395,1.054,7.19,605.44
1785488061.853,12,0.0225,0.09765010938736879,-1,0.0991014799154334,2314214.833191395,1.054,50.14,605.44
1785489932.71,8,0.0225,0.31564831455860437,-1,0.29069767441860467,854931.759346969,1.24739,0.02,605.44
1785489983.838,12,0.0225,0.0965969266822497,-1,0.09249471458773784,2314214.833191395,1.054,10.0,605.44
1785491182.183,12,0.0225,0.09544730730845978,-1,0.09084302325581395,2314214.833191395,1.054,0.93,605.44
1785491357.546,12,0.0225,0.09454362792595027,-1,0.09084302325581395,2314214.833191395,1.054,8.01,605.44
1785491431.71,12,0.0225,0.09414721778995713,-1,0.09249471458773784,2314214.833191395,1.054,5.7,605.44
