time,option_idx,nu,mid_price,trade_dir,trade_price,z_i,vega_i,qty_actual,S_spot
1785937121.266,16,0.0225,0.032195794179281936,-1,0.030512072167683736,8614258.665513504,0.553724,1.0,75.38
1785946452.22,8,0.0225,0.34624568851154147,1,0.34624568851154147,854931.759346969,1.24739,5.22,75.38
1785946999.403,4,0.0225,0.7684022729911336,1,0.8079066065269301,411160.5417451298,0.909136,1.0,75.38
1785947709.567,8,0.0225,0.46262951612952186,1,0.48288670734942957,854931.759346969,1.24739,12.0,75.38
1785954041.124,8,0.0225,0.4680011860330644,1,0.4921729901830724,854931.759346969,1.24739,0.1,75.38
1785955081.194,8,0.0225,0.360108782170337,1,0.371451313345715,854931.759346969,1.24739,0.72,75.38
1785960590.202,8,0.0225,0.47046649080486375,1,0.48156009551605194,854931.759346969,1.24739,18.0,75.38
1785977759.888,8,0.0225,0.34653657349826217,1,0.3263465110108782,854931.759346969,1.24739,1.0,75.38
1785979375.875,12,0.0225,0.1740920168731861,-1,0.15654019633855132,2314214.833191395,1.054,16.0,75.38
1785989648.141,12,0.0225,0.17159416543778325,-1,0.160520031838684,2314214.833191395,1.054,41.0,75.38
1785996612.253,12,0.0225,0.1695605580245119,1,0.160520031838684,2314214.833191395,1.054,12.0,75.38
1785997774.145,8,0.0225,0.4662121854228316,1,0.4470681878482356,854931.759346969,1.24739,90.51,75.38
1785997876.864,8,0.0225,0.46176659143593013,1,0.4417617405147254,854931.759346969,1.24739,20.0,75.38
1786001941.843,16,0.0225,0.03237207876877214,1,0.03316529583443884,8614258.665513504,0.553724,100.0,75.38
1786001947.344,16,0.0225,0.03179266250805694,-1,0.02918546033430618,8614258.665513504,0.553724,100.0,75.38
1786002134.064,12,0.0225,0.08767733398266774,-1,0.0769434863358981,2314214.833191395,1.054,0.09,75.38
1786006893.317,8,0.0225,0.45378762110857535,-1,0.4178827275139294,854931.759346969,1.24739,0.01,75.38
1786007291.155,12,0.0225,0.08318543938057152,-1,0.07429026266914301,2314214.833191395,1.054,0.09,75.38
1786007291.155,12,0.0225,0.08021548862413805,-1,0.07429026266914301,2314214.833191395,1.054,0.09,75.38
1786007291.155,12,0.0225,0.08519852498421697,-1,0.07429026266914301,2314214.833191395,1.054,0.09,75.38
1786007291.155,12,0.0225,0.08154832956499776,-1,0.07429026266914301,2314214.833191395,1.054,0.09,75.38
1786007291.155,12,0.0225,0.07912937913474209,-1,0.07429026266914301,2314214.833191395,1.054,0.09,75.38
1786009233.018,12,0.0225,0.16303997710615614,-1,0.13398779517113293,2314214.833191395,1.054,48.78,75.38
1786009354.624,8,0.0225,0.44171170268602317,-1,0.38737065534624565,854931.759346969,1.24739,1.02,75.38
1786009355.668,12,0.0225,0.1574797182764554,-1,0.13266118333775537,2314214.833191395,1.054,1.0,75.38
1786013231.907,12,0.0225,0.07605837219456706,1,0.06235075616874502,2314214.833191395,1.054,10.0,75.38
1786017628.581,12,0.0225,0.0733099766180108,-1,0.06102414433536747,2314214.833191395,1.054,1.71,75.38
1786020502.182,8,0.0225,0.43159023709897043,1,0.38604404351286814,854931.759346969,1.24739,1.02,75.38
1786023489.873,12,0.0225,0.06985485287699926,1,0.054391085168479694,2314214.833191395,1.054,0.33,75.38
1786026341.182,12,0.0225,0.15124504289554394,1,0.1233749005041125,2314214.833191395,1.054,2.0,75.38
1786030477.294,12,0.0225,0.06824342151214371,1,0.06102414433536747,2314214.833191395,1.054,30.56,75.38
1786030512.662,12,0.0225,0.06668499617569593,1,0.05969753250198992,2314214.833191395,1.054,80.35,75.38
1786030537.103,12,0.0225,0.06541145432306955,1,0.05969753250198992,2314214.833191395,1.054,51.14,75.38
1786030570.011,12,0.0225,0.0643704903523687,1,0.05969753250198992,2314214.833191395,1.054,51.14,75.38
1786032806.97,12,0.0225,0.14663972155347624,-1,0.1260281241708676,2314214.833191395,1.054,3.0,75.38
1786033305.971,12,0.0225,0.14191018598174004,1,0.12072167683735739,2314214.833191395,1.054,1.03,75.38
1786043921.261,8,0.0225,0.4131785119648697,-1,0.3303263465110109,854931.759346969,1.24739,2.96,75.38
1786043921.432,8,0.0225,0.39811440914079965,-1,0.3303263465110109,854931.759346969,1.24739,1.47,75.38
1786043921.622,8,0.0225,0.38578925814981263,-1,0.3303263465110109,854931.759346969,1.24739,27.84,75.38
1786043921.729,8,0.0225,0.3757050598001023,-1,0.3303263465110109,854931.759346969,1.24739,7.99,75.38
1786043921.895,8,0.0225,0.36745436283539296,-1,0.3303263465110109,854931.759346969,1.24739,29.7,75.38
1786044179.686,8,0.0225,0.36190981317250454,1,0.3369594056778986,854931.759346969,1.24739,104.37,75.38
1786044179.686,8,0.0225,0.35761456999313956,1,0.3382860175112762,854931.759346969,1.24739,561.63,75.38
1786044202.689,8,0.0225,0.35385908013211254,1,0.3369594056778986,854931.759346969,1.24739,104.38,75.38
1786044202.689,8,0.0225,0.3510276108452217,1,0.3382860175112762,854931.759346969,1.24739,228.62,75.38
1786046744.308,4,0.0225,0.742983292517369,1,0.6566728575218891,411160.5417451298,0.909136,3.39,75.38
1786048158.782,8,0.0225,0.35015816957781803,1,0.34624568851154147,854931.759346969,1.24739,6.0,75.38
1786055015.427,4,0.0225,0.7178554273878157,-1,0.627487397187583,411160.5417451298,0.909136,0.16,75.38
1786056501.328,8,0.0225,0.34679358304775915,1,0.3316529583443884,854931.759346969,1.24739,4.0,75.38
1786058281.391,4,0.0225,0.6985944025320323,-1,0.6261607853542053,411160.5417451298,0.909136,10.0,75.38
1786065416.18,0,0.0225,1.6091581171455542,-1,1.5149907137171663,243156.3641315184,0.412252,0.01,75.38
1786065848.862,8,0.0225,0.3433171334813332,1,0.32767312284425576,854931.759346969,1.24739,6.0,75.38
